student_id,age,gender,study_hours_per_day,part_time_job,attendance_percentage,sleep_hours,mental_health_rating,extracurricular_participation,previous_gpa,stress_level,dropout_risk,social_activity,screen_time,parental_support_level,motivation_level,exam_anxiety_score,exam_score,access_to_resources,health_status,extra_tuition
100245,18,0,2.9,1,86.6,8.5,2.3,0,4.0,2.7,0,1,9.4,5,5,10,93,,0,1
100246,25,0,3.3,1,74.3,5.5,6.6,1,3.89,2.5,0,2,6.6,8,3,10,96,,2,0
100247,18,2,1.3,1,97.2,5.6,8.6,0,3.57,9.9,0,3,6.2,10,9,6,94,,2,0
100248,16,2,4.1,0,57.9,9.4,9.0,0,3.37,5.9,0,1,9.2,6,8,7,80,,0,0
100249,16,2,2.5,0,42.2,8.8,6.9,0,4.0,3.3,0,4,12.4,2,4,10,95,,2,0
100250,18,2,2.7,1,40.9,6.2,8.8,1,4.0,5.3,0,0,8.9,8,10,5,95,,2,1
100251,17,0,6.1,1,59.3,7.5,7.4,1,3.33,1.0,0,3,12.8,10,3,10,70,,2,0
100252,18,2,7.1,0,44.8,7.1,5.6,1,3.65,3.8,0,5,13.3,10,5,10,97,,3,1
100253,20,2,5.0,1,65.1,7.3,5.2,1,3.92,2.4,0,5,13.9,9,2,10,100,,1,0
100254,26,1,6.4,1,78.7,7.7,10.0,1,3.6,4.7,0,0,11.3,6,10,5,81,,0,0
100255,24,1,3.5,0,53.8,8.8,8.4,1,3.11,6.2,0,4,7.3,4,7,8,71,,2,0
100256,23,1,2.5,1,47.6,7.7,9.5,0,2.8,6.5,0,2,5.4,3,2,10,74,,2,1
100257,19,0,5.4,1,40.9,7.1,3.9,1,4.0,5.1,0,0,14.5,6,7,8,95,,3,0
100258,22,1,5.7,1,97.0,10.4,9.3,0,3.92,6.2,0,4,10.0,2,1,10,91,,1,1
100259,27,2,5.46,0,71.9,7.3,3.5,1,4.0,4.7,0,2,12.2,10,9,6,95,,1,0
100260,27,1,3.4,1,48.3,7.8,4.8,1,3.65,6.3,0,2,9.2,8,10,5,91,,2,0
100261,24,2,1.7,1,67.1,5.4,8.6,1,4.0,5.0,0,0,8.8,8,2,10,100,,3,1
100262,17,1,1.2,1,68.4,10.4,6.3,0,3.19,8.6,1,2,7.7,4,2,10,79,,2,1
100263,26,2,6.4,0,86.2,4.9,8.7,0,3.03,5.7,0,1,9.3,8,3,10,82,,2,1
100264,27,2,6.6,1,79.9,7.1,3.6,1,3.71,3.1,0,0,10.7,8,9,6,93,,1,1
100265,22,0,1.7,0,88.0,5.2,6.0,1,3.48,3.0,0,3,7.9,2,8,7,85,,2,1
100266,25,1,2.3,1,45.0,7.7,4.8,0,4.0,6.9,0,2,7.7,7,4,10,95,,1,0
100267,22,1,3.6,0,84.5,5.5,10.0,0,4.0,5.7,0,4,12.2,3,7,8,100,,3,1
100268,17,1,4.0,0,82.6,5.3,6.6,0,4.0,4.4,0,2,10.5,3,7,8,98,,1,0
100269,25,0,3.6,1,65.0,9.0,3.8,1,4.0,4.1,0,4,11.0,2,5,10,100,,2,1
100270,22,0,4.4,1,43.2,9.5,9.6,0,4.0,3.8,0,1,9.8,5,5,10,100,,0,1
100271,28,1,2.8,0,48.2,7.1,6.4,0,4.0,2.4,0,4,7.2,6,3,10,93,,3,0
100272,25,2,5.9,0,93.4,6.6,3.1,0,3.36,3.5,0,5,10.2,5,1,10,74,,2,0
100273,18,2,1.0,1,42.6,7.1,7.0,1,2.8,3.8,0,5,2.7,1,8,7,74,,3,1
100274,16,1,8.74,1,70.3,7.7,6.5,1,4.0,7.4,0,4,15.2,9,4,10,100,,0,0
100275,16,2,4.93,0,46.8,8.6,8.1,0,4.0,6.4,0,0,12.6,2,9,6,98,,1,1
100276,17,0,3.7,0,51.3,7.6,6.8,0,3.33,4.8,0,4,9.6,6,3,10,76,,1,0
100277,26,2,4.63,1,52.0,5.1,7.5,0,3.85,9.3,0,5,11.8,4,7,8,95,,2,0
100278,22,0,5.2,0,84.3,6.9,9.5,0,3.18,3.5,0,4,10.5,1,3,10,82,,1,0
100279,17,1,1.6,0,97.2,7.0,7.5,1,3.3,7.0,0,0,8.6,7,8,7,83,,2,0
100280,18,2,3.2,1,68.6,7.2,6.4,0,4.0,6.7,0,2,10.3,7,5,10,100,,1,1
100281,21,1,2.23,1,61.1,9.3,2.0,0,3.63,1.4,0,1,7.8,5,10,5,86,,2,0
100282,16,2,6.2,0,74.4,5.7,7.0,0,3.92,4.0,0,2,8.7,4,6,9,99,,1,1
100283,22,1,3.2,1,75.5,7.9,10.0,0,3.81,5.5,0,2,11.6,8,7,8,100,,2,0
100284,22,2,2.4,1,74.6,6.8,4.1,0,3.83,5.1,0,2,6.9,9,10,5,92,,2,1
100285,23,1,6.8,0,78.8,10.2,4.1,0,3.63,3.5,0,2,13.9,7,4,10,82,,0,1
100286,23,0,3.9,0,97.8,6.8,6.6,1,4.0,5.2,0,5,10.0,2,6,9,100,,3,1
100287,26,1,2.6,1,54.3,6.9,4.3,1,3.07,8.7,0,0,9.6,10,7,8,71,,2,0
100288,18,1,1.0,0,97.8,7.3,9.4,0,4.0,3.4,0,5,4.7,8,6,9,98,,2,1
100289,28,1,5.8,0,63.3,9.0,5.2,0,3.42,2.9,0,1,12.1,5,2,10,84,,2,0
100290,23,2,2.0,1,89.5,7.3,5.9,0,3.68,5.0,0,0,10.9,6,7,8,93,,0,0
100291,28,1,4.5,0,90.8,6.6,5.4,1,4.0,8.2,1,1,8.3,8,3,10,100,,2,1
100292,17,0,8.3,0,51.9,5.4,2.7,0,3.64,5.0,0,2,15.8,7,10,5,87,,2,0
100293,18,2,5.65,0,47.8,8.7,7.9,0,2.96,3.6,0,2,12.3,5,4,10,77,,1,0
100294,19,2,0.0,0,82.5,7.1,4.3,0,3.52,5.4,0,2,6.9,2,9,6,90,,3,1
100295,25,2,7.0,1,55.6,8.7,6.6,0,3.33,1.0,0,0,11.4,3,2,10,82,,1,0
100296,21,1,5.3,0,93.6,4.8,6.0,0,3.55,3.6,0,0,14.1,9,8,7,87,,1,1
100297,23,0,0.0,0,47.4,5.7,5.6,1,3.67,5.0,0,0,4.8,3,9,6,97,,2,1
100298,24,2,5.5,1,75.4,6.7,8.5,1,3.83,5.2,0,2,11.0,1,2,10,98,,2,1
100299,25,2,9.7,1,59.4,7.5,5.6,0,3.69,3.7,0,3,15.4,10,7,8,92,,0,1
100300,17,1,4.0,0,94.2,6.7,8.9,0,4.0,7.6,0,3,7.5,2,6,9,93,,2,0
100301,20,2,5.1,1,78.9,9.6,8.3,0,4.0,3.1,0,3,9.6,9,2,10,100,,1,1
100302,20,1,4.8,1,67.9,9.0,7.4,0,3.44,4.9,0,5,6.2,5,10,5,87,,2,1
100303,23,1,3.2,1,60.5,6.8,8.4,1,4.0,4.1,0,0,9.4,3,2,10,100,,2,0
100304,22,2,3.71,0,77.1,5.4,7.4,1,3.23,3.2,0,0,11.5,7,5,10,76,,3,1
100305,27,1,7.24,0,41.3,10.4,8.9,1,3.96,5.7,0,4,11.0,8,8,7,91,,1,1
100306,22,1,3.8,1,70.8,4.8,7.4,0,4.0,1.6,0,2,8.8,1,9,6,93,,3,1
100307,26,0,2.9,0,75.3,7.0,6.0,0,3.89,7.1,0,5,9.3,8,3,10,98,,2,1
100308,26,2,4.0,1,87.6,5.0,3.4,1,4.0,4.0,0,2,6.6,4,4,10,93,,3,0
100309,26,1,3.3,1,86.2,8.7,7.6,0,4.0,6.8,0,3,6.1,3,9,6,98,,3,1
100310,28,0,2.61,1,84.0,6.9,4.0,1,4.0,5.5,0,0,5.5,3,2,10,93,,2,1
100311,19,0,3.6,1,87.2,5.1,4.1,1,4.0,2.6,0,3,9.2,7,8,7,95,,1,0
100312,18,1,5.2,1,94.2,8.4,7.5,0,4.0,4.9,0,2,9.8,7,7,8,100,,2,1
100313,21,1,2.0,0,86.5,5.6,5.2,0,3.15,5.5,0,4,7.2,9,6,9,74,,1,0
100314,24,0,2.8,1,83.9,6.7,9.1,1,3.36,6.5,0,5,11.6,9,6,9,82,,0,0
100315,16,0,2.2,1,46.3,4.0,7.3,0,2.39,1.6,0,0,6.5,8,2,10,52,,3,0
100316,22,1,1.4,0,78.2,7.1,6.6,1,3.8,5.6,0,1,6.1,7,3,10,94,,1,0
100317,27,2,3.9,1,46.6,9.5,8.8,0,3.17,2.6,0,3,10.7,9,3,10,67,,1,1
100318,16,1,5.3,1,65.1,8.3,6.8,0,4.0,2.9,0,4,7.6,6,7,8,100,,2,0
100319,26,0,2.9,1,84.2,8.3,8.5,0,4.0,8.1,0,0,6.8,1,10,5,96,,3,1
100320,19,2,2.7,1,45.1,9.3,6.6,0,3.61,7.2,0,3,9.0,10,1,10,85,,3,0
100321,16,2,2.4,0,80.7,4.4,4.5,1,2.79,5.6,0,2,6.7,1,1,10,69,,2,0
100322,20,0,3.05,1,69.1,7.4,7.9,1,4.0,2.9,0,5,6.8,5,9,6,100,,0,1
100323,28,1,0.0,0,42.5,6.6,4.8,1,3.35,6.7,0,5,6.9,3,1,10,94,,2,1
100324,22,0,3.3,0,92.7,5.4,7.9,1,3.18,3.6,0,2,8.2,6,5,10,79,,2,1
100325,21,1,0.0,1,85.7,4.0,10.0,1,4.0,4.0,0,2,6.9,1,8,7,100,,1,1
100326,22,1,2.7,1,51.5,7.1,4.3,0,2.65,7.8,0,5,5.7,4,4,10,67,,3,0
100327,27,2,1.9,1,43.9,5.4,5.3,0,3.42,3.7,0,5,8.4,5,10,5,83,,0,1
100328,16,2,2.7,0,56.4,6.8,9.3,1,3.64,2.4,0,3,10.0,6,9,6,84,,1,1
100329,24,0,6.6,0,95.0,5.5,6.2,1,3.7,5.0,0,5,13.9,2,2,10,86,,0,1
100330,21,0,5.1,0,85.8,8.4,9.3,1,4.0,6.6,0,5,7.8,2,1,10,95,,3,1
100331,17,1,5.05,1,54.0,9.4,5.2,0,3.62,6.9,0,5,12.1,8,7,8,91,,0,1
100332,28,1,3.4,1,61.3,9.4,6.8,1,3.16,6.5,0,4,9.2,3,4,10,78,,2,1
100333,22,2,3.3,0,43.4,5.7,4.5,1,4.0,1.9,0,2,6.3,7,6,9,100,,3,1
100334,19,2,3.6,0,78.3,6.7,7.5,0,2.44,7.4,0,1,12.6,4,4,10,63,,1,0
100335,16,0,4.79,0,57.0,9.5,3.6,1,3.47,6.1,0,1,8.8,3,6,9,90,,1,0
100336,20,1,4.81,0,92.7,7.2,8.3,1,3.71,4.3,0,5,13.9,4,4,10,96,,1,1
100337,19,1,7.4,0,52.6,6.6,5.0,1,3.85,4.6,0,3,17.1,10,2,10,99,,2,1
100338,18,0,1.5,0,67.1,4.4,3.0,0,3.22,5.4,0,1,8.5,7,7,8,77,,2,0
100339,28,1,2.2,0,59.0,6.3,10.0,1,3.08,4.1,0,4,6.9,4,5,10,77,,2,1
100340,24,2,4.5,0,84.7,8.9,5.5,1,2.95,4.7,0,2,7.0,10,3,10,74,,1,1
100341,20,0,4.5,1,83.4,8.4,7.1,0,4.0,5.0,0,4,7.6,4,7,8,100,,2,0
100342,16,0,4.9,0,59.6,5.0,6.8,1,4.0,5.2,0,1,10.5,3,6,9,96,,3,0
100343,22,1,2.0,1,41.9,6.6,6.7,0,2.6,10.0,0,2,7.1,3,4,10,63,,3,0
100344,26,2,2.89,1,63.3,7.5,5.1,0,3.95,2.1,0,2,9.1,4,5,10,100,,2,0
100345,25,1,0.5,0,67.6,5.8,4.6,1,3.51,6.1,0,1,5.2,8,6,9,91,,3,1
100346,22,1,2.2,0,93.0,8.6,3.4,0,4.0,5.5,0,0,9.6,4,8,7,98,,3,1
100347,28,1,4.2,0,62.9,7.7,9.4,0,4.0,4.4,0,3,8.3,1,1,10,100,,2,0
100348,23,0,6.27,1,50.1,6.3,10.0,0,4.0,2.4,0,5,7.4,5,3,10,91,,1,0
100349,24,1,4.2,1,94.5,6.2,4.3,0,3.06,2.3,0,0,13.1,1,1,10,77,,3,1
100350,28,2,2.8,1,47.2,6.2,10.0,0,3.01,5.7,0,3,10.4,3,1,10,82,,3,1
100351,19,1,1.1,0,55.1,4.9,6.2,1,1.97,8.7,1,0,9.0,7,3,10,54,,0,0
100352,25,2,0.8,1,43.6,5.5,5.5,1,4.0,6.0,0,4,6.8,3,7,8,93,,3,1
100353,23,2,4.5,0,60.6,7.6,7.5,0,3.13,6.4,0,5,12.1,4,4,10,73,,1,0
100354,16,1,4.9,1,65.6,6.5,6.5,1,3.28,7.4,0,4,11.2,4,4,10,84,,1,1
100355,23,2,2.4,0,89.2,5.7,7.5,1,3.01,5.6,0,1,7.8,7,2,10,79,,1,1
100356,20,0,3.4,0,40.3,6.3,9.0,0,3.19,9.2,0,5,6.3,7,7,8,79,,1,1
100357,25,1,4.4,1,78.1,6.1,6.7,0,3.22,4.6,0,2,12.0,7,7,8,68,,2,1
100358,26,2,4.9,1,86.3,8.0,7.7,0,2.91,4.8,0,3,10.8,10,2,10,76,,2,1
100359,20,2,1.7,0,81.9,8.5,8.6,0,3.74,6.8,0,5,5.5,1,2,10,87,,2,1
100360,22,1,6.0,1,85.0,7.4,10.0,1,4.0,6.6,0,1,12.0,7,8,7,100,,2,0
100361,17,0,6.39,1,79.9,8.4,5.9,0,4.0,4.6,0,3,10.7,4,9,6,100,,2,1
100362,28,0,5.9,0,92.4,4.9,5.8,0,4.0,3.8,0,1,10.8,7,3,10,89,,0,0
100363,21,0,7.5,0,80.7,7.4,7.5,1,4.0,5.5,0,2,9.1,10,2,10,98,,3,0
100364,25,1,3.1,1,97.3,7.2,7.8,1,3.61,4.7,0,5,9.6,4,4,10,97,,2,0
100365,16,1,0.0,0,45.4,7.6,6.5,1,3.48,4.4,0,4,2.2,10,2,10,89,,2,1
100366,22,1,6.8,1,47.6,8.3,10.0,0,4.0,3.4,0,3,14.7,1,5,10,100,,2,1
100367,21,0,1.8,1,80.8,6.6,6.6,1,3.41,7.1,0,5,8.0,1,10,5,84,,3,1
100368,25,0,5.8,0,82.0,8.3,10.0,0,3.9,6.7,0,2,12.2,7,5,10,97,,0,1
100369,22,2,3.8,0,47.9,7.8,7.7,0,3.93,5.4,0,3,12.3,5,8,7,94,,0,1
100370,20,1,4.6,1,80.8,7.7,8.2,1,4.0,6.4,0,5,12.7,6,8,7,98,,3,0
100371,21,2,4.1,0,86.6,7.3,10.0,1,2.99,2.8,0,0,12.6,7,5,10,80,,2,1
100372,17,1,3.9,1,57.9,7.5,10.0,0,3.75,7.1,0,4,8.0,9,3,10,85,,1,0
100373,28,2,6.0,1,47.7,4.3,9.5,1,4.0,3.3,0,4,8.4,9,5,10,94,,2,0
100374,20,0,8.6,0,74.6,9.6,4.6,1,4.0,5.6,0,1,15.4,10,9,6,100,,2,1
100375,18,0,3.7,1,64.0,6.0,7.7,0,4.0,2.4,0,5,8.7,7,3,10,95,,2,1
100376,26,1,6.1,1,71.9,6.3,6.1,0,2.67,7.6,0,1,8.8,6,2,10,66,,2,1
100377,20,1,6.31,1,73.1,7.1,6.6,0,4.0,5.6,0,1,13.5,6,7,8,100,,3,1
100378,20,1,3.9,1,80.7,5.2,7.7,1,3.25,3.6,0,3,12.8,8,6,9,80,,3,1
100379,24,2,5.6,1,45.1,5.3,5.9,0,4.0,3.8,0,5,7.2,7,9,6,94,,3,1
100380,26,2,6.1,0,76.4,8.0,6.1,1,4.0,1.0,0,3,12.2,3,2,10,100,,2,0
100381,23,0,6.3,1,84.3,8.4,4.3,0,3.01,4.0,0,0,10.2,9,1,10,67,,1,1
100382,25,0,5.0,0,71.7,7.1,9.1,1,3.49,1.8,0,2,8.2,8,1,10,85,,2,1
100383,20,0,4.6,0,46.6,9.3,9.2,1,4.0,1.9,0,5,8.8,7,6,9,97,,2,0
100384,20,1,0.0,0,87.6,7.3,4.9,1,3.84,4.2,0,5,6.0,1,4,10,96,,1,0
100385,16,0,4.0,0,99.7,7.3,7.2,0,3.16,4.1,0,4,9.1,8,2,10,82,,2,1
100386,26,2,3.8,1,62.8,5.9,8.0,1,3.91,5.6,0,2,5.0,6,7,8,100,,2,1
100387,17,0,5.0,0,68.3,6.4,9.3,0,3.26,4.7,0,0,8.2,3,5,10,80,,3,0
100388,26,1,4.4,0,45.2,5.8,3.0,0,4.0,7.5,0,0,9.3,1,10,5,94,,1,0
100389,17,2,3.9,0,93.7,9.0,7.1,0,3.66,3.6,0,2,7.6,2,8,7,90,,2,1
100390,27,1,2.4,1,73.7,5.1,8.9,1,3.57,4.7,0,0,9.5,4,3,10,80,,2,0
100391,28,2,3.9,0,96.5,6.9,7.2,1,2.52,5.5,0,2,7.7,1,4,10,66,,1,1
100392,26,2,5.3,1,53.2,6.9,3.2,0,4.0,7.5,0,5,12.7,1,9,6,98,,1,1
100393,22,2,4.8,0,62.1,8.5,6.3,1,4.0,5.5,0,5,11.6,3,8,7,100,,0,0
100394,18,2,3.5,0,46.0,6.2,8.2,1,4.0,3.9,0,5,6.8,2,7,8,97,,1,1
100395,16,1,4.9,0,48.4,8.9,6.3,1,4.0,4.8,0,2,11.4,5,6,9,99,,0,0
100396,26,2,0.84,1,61.2,6.2,9.2,1,2.8,5.5,0,2,6.4,2,8,7,69,,3,1
100397,21,1,3.0,1,93.6,5.4,6.5,0,4.0,3.4,0,5,9.5,6,2,10,98,,1,0
100398,28,1,2.08,1,48.7,7.3,8.1,0,4.0,4.0,0,3,7.5,7,6,9,100,,3,1
100399,25,2,1.5,1,71.6,6.7,5.1,0,3.08,6.1,0,3,8.3,2,4,10,77,,3,1
100400,18,1,7.87,0,84.8,6.9,6.0,1,4.0,4.5,0,4,15.1,1,7,8,100,,2,0
100401,18,1,7.8,1,84.9,8.0,6.1,1,3.58,6.5,0,0,13.9,7,6,9,90,,0,1
100402,26,1,2.3,1,82.6,5.5,4.7,1,3.68,3.1,0,0,10.2,2,9,6,83,,2,0
100403,19,0,1.6,0,56.2,8.7,3.0,0,2.55,2.4,0,4,6.9,6,1,10,56,,1,0
100404,16,0,6.6,1,45.6,5.6,4.6,1,4.0,1.0,0,5,12.7,7,9,6,99,,1,0
100405,26,1,4.6,1,44.7,11.4,7.3,1,3.95,6.6,0,1,9.3,3,3,10,93,,2,0
100406,21,0,6.7,1,88.3,6.9,6.5,0,4.0,3.1,0,1,15.8,2,8,7,100,,1,0
100407,17,0,3.5,0,79.0,7.7,2.8,1,3.37,2.9,0,4,13.8,8,1,10,79,,2,1
100408,26,1,2.1,0,84.5,7.3,8.1,0,4.0,3.7,0,1,10.6,3,2,10,100,,2,1
100409,22,0,0.4,0,86.1,6.3,9.8,0,3.76,4.4,0,3,1.8,6,6,9,92,,3,1
100410,17,0,4.6,1,87.4,6.6,4.9,0,3.26,2.7,0,1,12.7,4,1,10,88,,0,1
100411,17,1,2.71,0,60.5,8.7,3.4,1,4.0,5.2,0,3,8.0,6,7,8,100,,1,0
100412,21,2,2.6,1,40.9,5.1,8.0,1,3.66,1.0,0,0,10.0,6,2,10,85,,2,1
100413,23,1,6.1,1,52.6,9.4,5.5,1,4.0,3.8,0,5,10.3,6,6,9,99,,3,1
100414,23,0,6.0,0,62.9,5.9,3.4,0,4.0,7.4,0,0,10.4,5,10,5,98,,3,0
100415,17,2,2.03,1,73.1,6.6,6.2,0,4.0,8.3,0,1,5.6,6,8,7,100,,2,1
100416,24,0,5.7,0,60.1,4.3,8.7,0,4.0,4.4,0,4,7.1,9,7,8,97,,2,1
100417,22,1,4.8,1,90.6,9.1,8.7,0,3.95,5.6,0,5,9.1,3,6,9,100,,2,0
100418,28,2,3.4,1,57.8,4.2,6.2,0,4.0,5.5,0,5,10.1,7,5,10,86,,1,0
100419,16,2,5.0,1,63.4,8.7,4.5,0,4.0,9.0,0,3,7.9,2,8,7,100,,2,1
100420,21,2,2.5,1,69.0,10.8,6.0,0,4.0,4.4,0,4,8.0,3,9,6,94,,2,1
100421,16,2,5.1,1,68.9,6.1,9.9,0,3.82,5.9,0,3,8.6,9,5,10,96,,1,1
100422,19,0,4.7,0,93.0,6.0,3.1,0,3.74,6.9,0,2,7.7,10,2,10,87,,3,1
100423,26,1,0.7,1,50.8,7.4,6.4,0,2.09,5.4,0,2,8.4,4,2,10,46,,3,1
100424,17,1,5.2,0,46.2,6.0,7.0,1,3.69,5.1,0,2,10.7,2,10,5,82,,0,1
100425,19,1,6.7,0,78.6,5.3,9.6,1,4.0,1.6,0,4,10.6,5,3,10,100,,3,1
100426,16,0,3.7,1,69.6,7.9,5.8,0,4.0,5.8,0,0,10.2,8,8,7,96,,1,1
100427,16,1,4.39,1,96.0,4.0,9.6,1,3.09,3.2,0,4,12.8,2,1,10,74,,1,1
100428,28,0,3.5,1,80.1,6.7,3.8,0,3.25,6.4,0,2,11.6,8,8,7,84,,3,1
100429,28,0,8.7,0,51.3,8.0,5.3,1,4.0,1.7,0,4,9.5,9,9,6,100,,2,1
100430,17,1,4.6,0,48.8,5.4,7.0,0,4.0,6.0,0,3,8.3,1,8,7,100,,3,1
100431,21,0,3.13,0,83.9,8.5,6.2,0,3.89,4.3,0,0,6.9,7,3,10,100,,1,1
100432,26,1,6.1,1,63.5,6.2,10.0,1,4.0,4.7,0,2,10.0,4,3,10,96,,3,0
100433,27,1,4.39,0,65.7,4.2,5.0,0,3.64,3.0,0,1,9.5,3,1,10,93,,3,0
100434,23,1,5.4,0,79.8,6.6,5.9,1,3.24,4.5,0,5,9.8,6,5,10,79,,2,1
100435,24,2,5.9,1,61.6,6.1,10.0,0,4.0,4.7,0,4,9.8,2,5,10,100,,2,0
100436,18,0,3.8,0,87.7,6.0,10.0,0,3.82,5.0,0,4,9.0,2,1,10,97,,3,1
100437,20,2,4.1,0,69.3,9.2,7.3,0,3.92,1.5,0,4,6.6,1,1,10,97,,2,0
100438,26,2,3.3,0,65.4,6.5,2.4,1,4.0,7.2,0,2,7.0,5,10,5,99,,2,0
100439,28,2,4.5,0,62.6,9.1,7.7,1,3.74,5.4,0,3,10.6,3,9,6,98,,2,1
100440,23,0,4.1,1,77.3,6.0,5.8,1,4.0,3.2,0,4,7.6,7,3,10,93,,1,1
100441,23,1,6.38,0,82.1,5.7,8.3,1,3.93,3.9,0,5,9.8,8,3,10,100,,3,1
100442,16,0,3.2,1,63.4,6.8,6.6,1,4.0,3.5,0,5,5.4,8,3,10,98,,0,0
100443,23,2,6.1,0,68.6,8.3,6.6,1,4.0,6.4,0,0,10.7,8,6,9,100,,2,0
100444,23,0,3.7,1,42.6,9.3,9.4,0,3.8,5.9,0,4,9.6,8,5,10,95,,2,1
100445,19,0,2.6,1,95.4,5.1,3.4,1,3.24,7.0,0,2,8.6,8,10,5,76,,2,0
100446,25,2,4.5,1,98.9,8.9,8.4,1,3.27,3.4,0,2,9.7,3,7,8,84,,1,1
100447,17,1,2.7,0,51.7,5.6,5.1,0,2.71,5.1,0,0,9.7,4,3,10,75,,2,0
100448,26,2,5.76,1,51.4,6.3,6.5,1,4.0,4.7,0,3,12.1,6,6,9,94,,3,0
100449,22,2,5.1,1,95.3,8.5,7.9,1,4.0,5.0,0,4,9.8,3,5,10,100,,2,0
100450,24,0,5.8,1,52.3,9.3,4.5,0,3.61,3.8,0,0,9.9,1,4,10,91,,1,0
100451,22,2,4.5,0,86.9,8.3,9.1,1,3.96,4.8,0,5,10.5,1,1,10,99,,2,0
100452,16,2,3.2,0,61.1,6.8,4.8,0,4.0,6.2,0,4,5.5,4,2,10,94,,2,1
100453,25,1,3.31,1,76.4,8.4,10.0,1,3.79,2.2,0,5,11.9,2,2,10,96,,2,0
100454,21,1,5.4,0,82.3,6.3,5.2,0,3.63,3.3,0,4,9.2,4,3,10,88,,1,1
100455,19,1,4.4,1,58.0,6.7,10.0,1,3.61,7.2,0,1,8.3,10,7,8,78,,0,1
100456,19,0,4.4,1,88.6,9.0,8.6,0,4.0,4.8,0,5,12.7,10,7,8,88,,2,1
100457,26,0,0.0,0,45.1,7.3,6.4,0,3.61,6.0,0,5,5.4,6,10,5,93,,2,1
100458,20,2,5.2,1,68.8,8.1,8.4,0,4.0,5.7,0,3,5.4,1,10,5,96,,2,1
100459,18,0,5.8,0,81.1,8.4,10.0,1,4.0,4.3,0,0,11.3,1,9,6,100,,1,0
100460,26,0,3.0,1,44.3,6.4,10.0,0,4.0,5.8,0,5,5.3,1,6,9,100,,1,1
100461,21,0,8.0,1,96.4,8.2,5.6,0,4.0,6.5,0,1,12.1,3,7,8,95,,2,0
100462,25,2,1.9,1,59.7,7.3,7.3,1,3.54,4.8,0,3,7.1,8,6,9,88,,2,1
100463,21,1,4.3,0,86.6,4.0,8.3,0,3.46,5.7,0,0,14.2,3,10,5,83,,1,0
100464,22,0,5.0,0,47.6,7.5,10.0,1,4.0,2.4,0,2,10.4,3,2,10,100,,0,1
100465,18,0,1.7,0,97.0,6.6,7.6,1,3.73,8.4,0,4,8.4,7,5,10,89,,1,0
100466,24,1,1.8,0,69.6,7.4,5.8,0,3.49,2.7,0,2,8.7,10,9,6,90,,2,1
100467,28,1,5.3,1,66.3,7.5,6.4,0,2.55,7.2,0,4,8.3,10,2,10,61,,2,1
100468,24,1,4.35,1,57.7,5.8,4.8,1,4.0,7.5,0,0,8.5,7,8,7,100,,1,1
100469,21,1,2.9,1,93.5,7.3,4.5,0,4.0,6.0,0,5,9.4,9,6,9,100,,2,1
100470,16,1,6.1,1,97.0,5.4,8.6,1,4.0,3.6,0,0,11.3,7,2,10,100,,0,1
100471,22,2,3.3,1,69.4,9.2,7.9,0,4.0,4.9,0,2,6.3,9,8,7,97,,0,1
100472,22,0,6.8,0,90.4,4.8,8.3,1,4.0,5.3,0,3,10.4,4,1,10,98,,3,1
100473,16,2,2.6,0,58.5,5.9,9.1,0,2.61,6.0,0,4,5.2,9,4,10,67,,2,1
100474,16,2,5.31,1,91.6,5.0,5.2,0,2.96,6.1,0,0,13.6,6,7,8,75,,2,0
100475,28,2,4.77,0,79.3,6.1,6.5,1,2.73,5.2,0,4,7.3,2,2,10,72,,1,1
100476,25,1,4.37,1,62.6,7.4,5.3,0,3.44,7.9,0,3,7.8,9,5,10,86,,1,1
100477,27,0,4.3,0,88.6,4.9,2.3,1,2.54,9.3,0,3,7.7,3,4,10,58,,2,1
100478,25,0,3.3,1,92.3,6.4,7.1,0,3.89,5.4,0,3,6.5,8,9,6,100,,2,1
100479,24,2,4.2,1,42.3,5.8,5.3,0,3.77,5.7,0,2,7.7,9,8,7,95,,2,1
100480,17,0,3.2,0,68.3,8.1,10.0,0,3.35,3.7,0,1,11.7,3,3,10,91,,2,1
100481,18,0,6.39,0,60.7,8.2,7.5,1,4.0,1.0,0,3,12.0,5,7,8,100,,1,1
100482,20,2,4.3,1,59.8,8.1,5.8,1,3.71,4.9,0,1,8.6,5,10,5,96,,2,1
100483,19,1,2.1,1,59.6,6.5,10.0,1,3.37,4.2,0,4,5.3,9,7,8,94,,3,0
100484,21,2,3.09,1,50.7,7.2,7.7,0,3.81,4.0,0,1,9.6,6,7,8,93,,2,1
100485,27,1,3.7,0,42.0,4.5,8.4,1,4.0,5.8,0,3,8.3,1,5,10,100,,1,0
100486,25,2,2.1,1,45.0,6.7,9.9,0,4.0,5.3,0,1,8.9,8,1,10,100,,2,0
100487,26,2,3.7,0,43.9,8.5,3.2,0,4.0,3.8,0,5,7.3,5,2,10,95,,2,0
100488,24,0,2.6,0,95.1,5.2,3.9,0,4.0,2.6,0,1,9.3,6,10,5,100,,1,0
100489,26,0,4.0,1,73.9,8.7,6.0,0,3.1,3.4,0,3,7.5,4,3,10,75,,2,0
100490,21,2,2.1,0,52.4,5.6,5.2,1,2.84,6.1,0,2,6.7,5,2,10,75,,3,0
100491,16,1,2.9,0,77.8,7.8,5.5,1,4.0,8.0,0,2,10.4,7,8,7,100,,1,1
